15183319;Topoi: Revista de Historia;SCIELO
07182236;Ultima década;SCIELO
07182376;Universum (Talca);SCIELO
01247107;Universidad y Salud;SCIELO
01204807;Universitas Humanística;SCIELO
01205323;Universitas Philosophica;SCIELO
16579267;Universitas Psychologica;SCIELO
01227483;Universitas Scientiarum;SCIELO
01862979;Universidad y ciencia;SCIELO
2077172X;UCV - Scientia;SCIELO
16688708;Vision de futuro;SCIELO
01048775;Varia Historia;SCIELO
18094341;Vibrant: Virtual Brazilian Anthropology;SCIELO
20747705;Verbum et Ecclesia;SCIELO
07189273;Veritas;SCIELO
01214004;Vitae;SCIELO
00419060;Vniversitas;SCIELO
1025028X;Vaccimonitor;SCIELO
03015092;Veterinaria México;SCIELO
18167950;Water SA;SCIELO
22230386;Yesterday and Today;SCIELO
18148921;Zonas aridas;SCIELO
